comp_num_id,comp_id,inchi_key,common_name,formula,smiles,standard_inchi,n_papers
GLOBcomp_116,l-valine,KZSNJWFQEVHDMF-BYPYZUCNSA-N,L-valine,C5H11NO2,CC(C)[C@H](N)C(=O)O,"InChI=1S/C5H11NO2/c1-3(2)4(6)5(7)8/h3-4H,6H2,1-2H3,(H,7,8)/t4-/m0/s1",72
GLOBcomp_117,dipropyl_ether,POLCUAVZOMRGSN-UHFFFAOYSA-N,dipropyl ether,C6H14O,CCCOCCC,"InChI=1S/C6H14O/c1-3-5-7-6-4-2/h3-6H2,1-2H3",72
GLOBcomp_118,2-methoxyethan-1-ol,XNWFRZJHXBZDAG-UHFFFAOYSA-N,2-methoxyethan-1-ol,C3H8O2,COCCO,"InChI=1S/C3H8O2/c1-5-3-2-4/h4H,2-3H2,1H3",71
GLOBcomp_119,1-pentene,YWAKXRMUMFPDSH-UHFFFAOYSA-N,1-pentene,C5H10,C=CCCC,"InChI=1S/C5H10/c1-3-5-4-2/h3H,1,4-5H2,2H3",71
GLOBcomp_120,d-sucrose,CZMRCDWAGMRECN-UGDNZRGBSA-N,D-sucrose,C12H22O11,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,"InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1",70
GLOBcomp_121,1-methyl-3-octylimidazolium_tetrafluoroborate,GXZCAMSPWNHTAE-UHFFFAOYSA-N,1-methyl-3-octylimidazolium tetrafluoroborate,C12H23BF4N2,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,"InChI=1S/C12H23N2.BF4/c1-3-4-5-6-7-8-9-14-11-10-13(2)12-14;2-1(3,4)5/h10-12H,3-9H2,1-2H3;/q+1;-1",69
GLOBcomp_122,1-decene,AFFLGGQVNFXPEV-UHFFFAOYSA-N,1-decene,C10H20,C=CCCCCCCCC,"InChI=1S/C10H20/c1-3-5-7-9-10-8-6-4-2/h3H,1,4-10H2,2H3",68
GLOBcomp_123,calcium_chloride,UXVMQQNJUSDDNG-UHFFFAOYSA-L,calcium chloride,CaCl2,[Ca+2].[Cl-].[Cl-],InChI=1S/Ca.2ClH/h;2*1H/q+2;;/p-2,68
GLOBcomp_124,2-methoxy-2-methylbutane,HVZJRWJGKQPSFL-UHFFFAOYSA-N,2-methoxy-2-methylbutane,C6H14O,CCC(C)(C)OC,"InChI=1S/C6H14O/c1-5-6(2,3)7-4/h5H2,1-4H3",66
GLOBcomp_125,3-methylpentane,PFEOZHBOMNWTJB-UHFFFAOYSA-N,3-methylpentane,C6H14,CCC(C)CC,"InChI=1S/C6H14/c1-4-6(3)5-2/h6H,4-5H2,1-3H3",65
GLOBcomp_126,undecane,RSJKGSCJYJTIGS-UHFFFAOYSA-N,undecane,C11H24,CCCCCCCCCCC,"InChI=1S/C11H24/c1-3-5-7-9-11-10-8-6-4-2/h3-11H2,1-2H3",65
GLOBcomp_127,difluoromethane,RWRIWBAIICGTTQ-UHFFFAOYSA-N,difluoromethane,CH2F2,FCF,InChI=1S/CH2F2/c2-1-3/h1H2,65
GLOBcomp_128,phenol,ISWSIDIOOBJBQZ-UHFFFAOYSA-N,phenol,C6H6O,Oc1ccccc1,"InChI=1S/C6H6O/c7-6-4-2-1-3-5-6/h1-5,7H",64
GLOBcomp_129,pentan-2-ol,JYVLIDXNZAXMDK-UHFFFAOYSA-N,pentan-2-ol,C5H12O,CCCC(C)O,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",64
GLOBcomp_130,2-ethoxy-2-methylpropane,NUMQCACRALPSHD-UHFFFAOYSA-N,2-ethoxy-2-methylpropane,C6H14O,CCOC(C)(C)C,"InChI=1S/C6H14O/c1-5-7-6(2,3)4/h5H2,1-4H3",64
GLOBcomp_131,1-chlorobutane,VFWCMGCRMGJXDK-UHFFFAOYSA-N,1-chlorobutane,C4H9Cl,CCCCCl,"InChI=1S/C4H9Cl/c1-2-3-4-5/h2-4H2,1H3",63
GLOBcomp_132,1-ethyl-3-methylimidazolium_trifluoromethanesulfonate,ZPTRYWVRCNOTAS-UHFFFAOYSA-M,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,C7H11F3N2O3S,CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,"InChI=1S/C6H11N2.CHF3O3S/c1-3-8-5-4-7(2)6-8;2-1(3,4)8(5,6)7/h4-6H,3H2,1-2H3;(H,5,6,7)/q+1;/p-1",63
GLOBcomp_133,formamide,ZHNUHDYFZUAESO-UHFFFAOYSA-N,formamide,CH3NO,N=CO,"InChI=1S/CH3NO/c2-1-3/h1H,(H2,2,3)",61
GLOBcomp_134,magnesium_chloride,TWRXJAOTZQYOKJ-UHFFFAOYSA-L,magnesium chloride,Cl2Mg,[Cl-].[Cl-].[Mg+2],InChI=1S/2ClH.Mg/h2*1H;/q;;+2/p-2,60
GLOBcomp_135,"2,3,3,3-tetrafluoro-1-propene",FXRLMCRCYDHQFW-UHFFFAOYSA-N,"2,3,3,3-tetrafluoro-1-propene",C3H2F4,C=C(F)C(F)(F)F,"InChI=1S/C3H2F4/c1-2(4)3(5,6)7/h1H2",59
GLOBcomp_136,1-butyl-1-methylpyrrolidinium_bis[(trifluoromethyl)sulfonyl]imide,HSLXOARVFIWOQF-UHFFFAOYSA-N,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,C11H20F6N2O4S2,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"InChI=1S/C9H20N.C2F6NO4S2/c1-3-4-7-10(2)8-5-6-9-10;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h3-9H2,1-2H3;/q+1;-1",59
GLOBcomp_137,1-pentyne,IBXNCJKFFQIKKY-UHFFFAOYSA-N,1-pentyne,C5H8,C#CCCC,"InChI=1S/C5H8/c1-3-5-4-2/h1H,4-5H2,2H3",59
GLOBcomp_138,1-octyl-3-methylimidazolium_bis[(trifluoromethyl)sulfonyl]imide,LECQXINNQGHJBM-UHFFFAOYSA-N,1-octyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,C14H23F6N3O4S2,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"InChI=1S/C12H23N2.C2F6NO4S2/c1-3-4-5-6-7-8-9-14-11-10-13(2)12-14;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h10-12H,3-9H2,1-2H3;/q+1;-1",59
GLOBcomp_139,naphthalene,UFWIBTONFRDIAS-UHFFFAOYSA-N,naphthalene,C10H8,c1ccc2ccccc2c1,InChI=1S/C10H8/c1-2-6-10-8-4-3-7-9(10)5-1/h1-8H,59
GLOBcomp_140,2-ethoxyethan-1-ol,ZNQVEEAIQZEUHB-UHFFFAOYSA-N,2-ethoxyethan-1-ol,C4H10O2,CCOCCO,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3",59
GLOBcomp_141,1-hexyl-3-methylimidazolium_hexafluorophosphate,YPWSSSRXUOQNMQ-UHFFFAOYSA-N,1-hexyl-3-methylimidazolium hexafluorophosphate,C10H19F6N2P,CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,"InChI=1S/C10H19N2.F6P/c1-3-4-5-6-7-12-9-8-11(2)10-12;1-7(2,3,4,5)6/h8-10H,3-7H2,1-2H3;/q+1;-1",58
GLOBcomp_142,1-nitropropane,JSZOAYXJRCEYSX-UHFFFAOYSA-N,1-nitropropane,C3H7NO2,CCC[N+](=O)[O-],"InChI=1S/C3H7NO2/c1-2-3-4(5)6/h2-3H2,1H3",57
GLOBcomp_143,dimethyl_ether,LCGLNKUTAGEVQW-UHFFFAOYSA-N,dimethyl ether,C2H6O,COC,InChI=1S/C2H6O/c1-3-2/h1-2H3,57
GLOBcomp_144,aniline,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,aniline,C6H7N,Nc1ccccc1,"InChI=1S/C6H7N/c7-6-4-2-1-3-5-6/h1-5H,7H2",57
GLOBcomp_145,nonan-1-ol,ZWRUINPWMLAQRD-UHFFFAOYSA-N,nonan-1-ol,C9H20O,CCCCCCCCCO,"InChI=1S/C9H20O/c1-2-3-4-5-6-7-8-9-10/h10H,2-9H2,1H3",57
GLOBcomp_146,"4-methyl-1,3-dioxolan-2-one",RUOJZAUFBMNUDX-UHFFFAOYSA-N,"4-methyl-1,3-dioxolan-2-one",C4H6O3,CC1COC(=O)O1,"InChI=1S/C4H6O3/c1-3-2-6-4(5)7-3/h3H,2H2,1H3",56
GLOBcomp_147,pentafluoroethane,GTLACDSXYULKMZ-UHFFFAOYSA-N,pentafluoroethane,C2HF5,FC(F)C(F)(F)F,"InChI=1S/C2HF5/c3-1(4)2(5,6)7/h1H",55
GLOBcomp_148,butanoic_acid,FERIUCNNQQJTOY-UHFFFAOYSA-N,butanoic acid,C4H8O2,CCCC(=O)O,"InChI=1S/C4H8O2/c1-2-3-4(5)6/h2-3H2,1H3,(H,5,6)",54
GLOBcomp_149,anthracene,MWPLVEDNUUSJAV-UHFFFAOYSA-N,anthracene,C14H10,c1ccc2cc3ccccc3cc2c1,InChI=1S/C14H10/c1-2-6-12-10-14-8-4-3-7-13(14)9-11(12)5-1/h1-10H,54
GLOBcomp_150,1-butyl-3-methylimidazolium_methyl_sulfate,MEMNKNZDROKJHP-UHFFFAOYSA-M,1-butyl-3-methylimidazolium methyl sulfate,C9H18N2O4S,CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],"InChI=1S/C8H15N2.CH4O4S/c1-3-4-5-10-7-6-9(2)8-10;1-5-6(2,3)4/h6-8H,3-5H2,1-2H3;1H3,(H,2,3,4)/q+1;/p-1",53
GLOBcomp_151,graphite,NO_INCHIKEY:name_formula:graphite:c,graphite,C,,,53
GLOBcomp_152,anisole,RDOXTESZEPMUJZ-UHFFFAOYSA-N,anisole,C7H8O,COc1ccccc1,"InChI=1S/C7H8O/c1-8-7-5-3-2-4-6-7/h2-6H,1H3",53
GLOBcomp_153,methyl_propanoate,RJUFJBKOKNCXHH-UHFFFAOYSA-N,methyl propanoate,C4H8O2,CCC(=O)OC,"InChI=1S/C4H8O2/c1-3-4(5)6-2/h3H2,1-2H3",53
GLOBcomp_154,"propan-1,3-diol",YPFDHNVEDLHUCE-UHFFFAOYSA-N,"propan-1,3-diol",C3H8O2,OCCCO,"InChI=1S/C3H8O2/c4-2-1-3-5/h4-5H,1-3H2",53
GLOBcomp_155,"trans-1,3,3,3-tetrafluoropropene",CDOOAUSHHFGWSA-OWOJBTEDSA-N,"trans-1,3,3,3-tetrafluoropropene",C3H2F4,F/C=C/C(F)(F)F,"InChI=1S/C3H2F4/c4-2-1-3(5,6)7/h1-2H/b2-1+",52
GLOBcomp_156,tetrahydropyran,DHXVGJBLRPWPCS-UHFFFAOYSA-N,tetrahydropyran,C5H10O,C1CCOCC1,InChI=1S/C5H10O/c1-2-4-6-5-3-1/h1-5H2,52
GLOBcomp_157,sulfolane,HXJUTPCZVOIRIF-UHFFFAOYSA-N,sulfolane,C4H8O2S,O=S1(=O)CCCC1,InChI=1S/C4H8O2S/c5-7(6)3-1-2-4-7/h1-4H2,52
GLOBcomp_158,1-butyl-3-methylimidazolium_bromide,KYCQOKLOSUBEJK-UHFFFAOYSA-M,1-butyl-3-methylimidazolium bromide,C8H15BrN2,CCCCn1cc[n+](C)c1.[Br-],"InChI=1S/C8H15N2.BrH/c1-3-4-5-10-7-6-9(2)8-10;/h6-8H,3-5H2,1-2H3;1H/q+1;/p-1",52
GLOBcomp_159,d-fructose,BJHIKXHVCXFQLS-UYFOZJQFSA-N,D-fructose,C6H12O6,O=C(CO)[C@@H](O)[C@H](O)[C@H](O)CO,"InChI=1S/C6H12O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3,5-9,11-12H,1-2H2/t3-,5-,6-/m1/s1",51
GLOBcomp_160,tetrabutylammonium_bromide,JRMUNVKIHCOMHV-UHFFFAOYSA-M,tetrabutylammonium bromide,C16H36BrN,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],"InChI=1S/C16H36N.BrH/c1-5-9-13-17(14-10-6-2,15-11-7-3)16-12-8-4;/h5-16H2,1-4H3;1H/q+1;/p-1",51
GLOBcomp_161,acetophenone,KWOLFJPFCHCOCG-UHFFFAOYSA-N,acetophenone,C8H8O,CC(=O)c1ccccc1,"InChI=1S/C8H8O/c1-7(9)8-5-3-2-4-6-8/h2-6H,1H3",51
GLOBcomp_162,nitromethane,LYGJENNIWJXYER-UHFFFAOYSA-N,nitromethane,CH3NO2,C[N+](=O)[O-],InChI=1S/CH3NO2/c1-2(3)4/h1H3,51
GLOBcomp_163,1-octyl-3-methylimidazolium_hexafluorophosphate,GRCIJNHHTXBJAK-UHFFFAOYSA-N,1-octyl-3-methylimidazolium hexafluorophosphate,C12H23F6N2P,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,"InChI=1S/C12H23N2.F6P/c1-3-4-5-6-7-8-9-14-11-10-13(2)12-14;1-7(2,3,4,5)6/h10-12H,3-9H2,1-2H3;/q+1;-1",50
GLOBcomp_164,piperazine,GLUUGHFHXGJENI-UHFFFAOYSA-N,piperazine,C4H10N2,C1CNCCN1,"InChI=1S/C4H10N2/c1-2-6-4-3-5-1/h5-6H,1-4H2",49
GLOBcomp_165,sodium_bromide,JHJLBTNAGRQEKS-UHFFFAOYSA-M,sodium bromide,BrNa,[Br-].[Na+],InChI=1S/BrH.Na/h1H;/q;+1/p-1,49
GLOBcomp_166,dodecan-1-ol,LQZZUXJYWNFBMV-UHFFFAOYSA-N,dodecan-1-ol,C12H26O,CCCCCCCCCCCCO,"InChI=1S/C12H26O/c1-2-3-4-5-6-7-8-9-10-11-12-13/h13H,2-12H2,1H3",49
GLOBcomp_167,propylbenzene,ODLMAHJVESYWTB-UHFFFAOYSA-N,propylbenzene,C9H12,CCCc1ccccc1,"InChI=1S/C9H12/c1-2-6-9-7-4-3-5-8-9/h3-5,7-8H,2,6H2,1H3",49
GLOBcomp_168,potassium_sulfate,OTYBMLCTZGSZBG-UHFFFAOYSA-L,potassium sulfate,K2O4S,O=S(=O)([O-])[O-].[K+].[K+],"InChI=1S/2K.H2O4S/c;;1-5(2,3)4/h;;(H2,1,2,3,4)/q2*+1;/p-2",49
GLOBcomp_169,"1,4-butanediol",WERYXYBDKMZEQL-UHFFFAOYSA-N,"1,4-butanediol",C4H10O2,OCCCCO,"InChI=1S/C4H10O2/c5-3-1-2-4-6/h5-6H,1-4H2",49
GLOBcomp_170,nitrobenzene,LQNUZADURLCDLV-UHFFFAOYSA-N,nitrobenzene,C6H5NO2,O=[N+]([O-])c1ccccc1,InChI=1S/C6H5NO2/c8-7(9)6-4-2-1-3-5-6/h1-5H,48
GLOBcomp_171,l-serine,MTCFGRXMJLQNBG-REOHCLBHSA-N,L-serine,C3H7NO3,N[C@@H](CO)C(=O)O,"InChI=1S/C3H7NO3/c4-2(1-5)3(6)7/h2,5H,1,4H2,(H,6,7)/t2-/m0/s1",48
GLOBcomp_172,hydrogen_sulfide,RWSOTUBLDIXVET-UHFFFAOYSA-N,hydrogen sulfide,H2S,S,InChI=1S/H2S/h1H2,48
GLOBcomp_173,methyl_butanoate,UUIQMZJEGPQKFD-UHFFFAOYSA-N,methyl butanoate,C5H10O2,CCCC(=O)OC,"InChI=1S/C5H10O2/c1-3-4-5(6)7-2/h3-4H2,1-2H3",48
GLOBcomp_174,"2,2-dimethylbutane",HNRMPXKDFBEGFZ-UHFFFAOYSA-N,"2,2-dimethylbutane",C6H14,CCC(C)(C)C,"InChI=1S/C6H14/c1-5-6(2,3)4/h5H2,1-4H3",47
GLOBcomp_175,1-butyl-3-methylimidazolium_dicyanamide,ICIVTHOGIQHZRY-UHFFFAOYSA-N,1-butyl-3-methylimidazolium dicyanamide,C10H15N5,CCCCn1cc[n+](C)c1.N#C[N-]C#N,"InChI=1S/C8H15N2.C2N3/c1-3-4-5-10-7-6-9(2)8-10;3-1-5-2-4/h6-8H,3-5H2,1-2H3;/q+1;-1",47
GLOBcomp_176,diethanolamine,ZBCBWPMODOFKDW-UHFFFAOYSA-N,diethanolamine,C4H11NO2,OCCNCCO,"InChI=1S/C4H11NO2/c6-3-1-5-2-4-7/h5-7H,1-4H2",47
GLOBcomp_177,n-methylformamide,ATHHXGZTWNVVOU-UHFFFAOYSA-N,N-methylformamide,C2H5NO,CN=CO,"InChI=1S/C2H5NO/c1-3-2-4/h2H,1H3,(H,3,4)",46
GLOBcomp_178,cyclohexanol,HPXRVTGHNJAIIH-UHFFFAOYSA-N,cyclohexanol,C6H12O,OC1CCCCC1,"InChI=1S/C6H12O/c7-6-4-2-1-3-5-6/h6-7H,1-5H2",46
GLOBcomp_179,1-ethyl-3-methylimidazolium_acetate,XIYUIMLQTKODPS-UHFFFAOYSA-M,1-ethyl-3-methylimidazolium acetate,C8H14N2O2,CC(=O)[O-].CCn1cc[n+](C)c1,"InChI=1S/C6H11N2.C2H4O2/c1-3-8-5-4-7(2)6-8;1-2(3)4/h4-6H,3H2,1-2H3;1H3,(H,3,4)/q+1;/p-1",46
GLOBcomp_180,"1,2-dimethoxyethane",XTHFKEDIFFGKHM-UHFFFAOYSA-N,"1,2-dimethoxyethane",C4H10O2,COCCOC,"InChI=1S/C4H10O2/c1-5-3-4-6-2/h3-4H2,1-2H3",46
GLOBcomp_181,butanal,ZTQSAGDEMFDKMZ-UHFFFAOYSA-N,butanal,C4H8O,CCCC=O,"InChI=1S/C4H8O/c1-2-3-4-5/h4H,2-3H2,1H3",46
GLOBcomp_182,lithium_bromide,AMXOYNBUYSYVKV-UHFFFAOYSA-M,lithium bromide,BrLi,[Br-].[Li+],InChI=1S/BrH.Li/h1H;/q;+1/p-1,45
GLOBcomp_183,formic_acid,BDAGIHXWWSANSR-UHFFFAOYSA-N,formic acid,CH2O2,O=CO,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",45
GLOBcomp_184,1-ethyl-3-methylimidazolium_dicyanamide,MKHFCTXNDRMIDR-UHFFFAOYSA-N,1-ethyl-3-methylimidazolium dicyanamide,C8H11N5,CCn1cc[n+](C)c1.N#C[N-]C#N,"InChI=1S/C6H11N2.C2N3/c1-3-8-5-4-7(2)6-8;3-1-5-2-4/h4-6H,3H2,1-2H3;/q+1;-1",45
GLOBcomp_185,1-hexyl-3-methylimidazolium_chloride,NKRASMXHSQKLHA-UHFFFAOYSA-M,1-hexyl-3-methylimidazolium chloride,C10H19ClN2,CCCCCCn1cc[n+](C)c1.[Cl-],"InChI=1S/C10H19N2.ClH/c1-3-4-5-6-7-12-9-8-11(2)10-12;/h8-10H,3-7H2,1-2H3;1H/q+1;/p-1",45
GLOBcomp_186,benzenemethanol,WVDDGKGOMKODPV-UHFFFAOYSA-N,benzenemethanol,C7H8O,OCc1ccccc1,"InChI=1S/C7H8O/c8-6-7-4-2-1-3-5-7/h1-5,8H,6H2",45
GLOBcomp_187,ammonium_sulfate,BFNBIHQBYMNNAN-UHFFFAOYSA-N,ammonium sulfate,H8N2O4S,N.N.O=S(=O)(O)O,"InChI=1S/2H3N.H2O4S/c;;1-5(2,3)4/h2*1H3;(H2,1,2,3,4)",44
GLOBcomp_188,2-methylbutan-2-ol,MSXVEPNJUHWQHW-UHFFFAOYSA-N,2-methylbutan-2-ol,C5H12O,CCC(C)(C)O,"InChI=1S/C5H12O/c1-4-5(2,3)6/h6H,4H2,1-3H3",44
GLOBcomp_189,2-butoxyethan-1-ol,POAOYUHQDCAZBD-UHFFFAOYSA-N,2-butoxyethan-1-ol,C6H14O2,CCCCOCCO,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",44
GLOBcomp_190,cesium_chloride,AIYUHDOJVYHVIT-UHFFFAOYSA-M,cesium chloride,ClCs,[Cl-].[Cs+],InChI=1S/ClH.Cs/h1H;/q;+1/p-1,43
GLOBcomp_191,"1,3,5-trimethylbenzene",AUHZEENZYGFFBQ-UHFFFAOYSA-N,"1,3,5-trimethylbenzene",C9H12,Cc1cc(C)cc(C)c1,"InChI=1S/C9H12/c1-7-4-8(2)6-9(3)5-7/h4-6H,1-3H3",43
GLOBcomp_192,ammonium_chloride_(nh4cl),NLXLAEXVIDQMFP-UHFFFAOYSA-N,ammonium chloride (NH4Cl),ClH4N,Cl.N,InChI=1S/ClH.H3N/h1H;1H3,43
GLOBcomp_193,isopropylbenzene,RWGFKTVRMDUZSP-UHFFFAOYSA-N,isopropylbenzene,C9H12,CC(C)c1ccccc1,"InChI=1S/C9H12/c1-8(2)9-6-4-3-5-7-9/h3-8H,1-2H3",43
GLOBcomp_194,dipotassium_hydrogen_phosphate,ZPWVASYFFYYZEW-UHFFFAOYSA-L,dipotassium hydrogen phosphate,HK2O4P,O=P([O-])([O-])O.[K+].[K+],"InChI=1S/2K.H3O4P/c;;1-5(2,3)4/h;;(H3,1,2,3,4)/q2*+1;/p-2",43
GLOBcomp_195,2-furaldehyde,HYBBIBNJHNGZAN-UHFFFAOYSA-N,2-furaldehyde,C5H4O2,O=Cc1ccco1,InChI=1S/C5H4O2/c6-4-5-2-1-3-7-5/h1-4H,42
GLOBcomp_196,hexadecanoic_acid,IPCSVZSSVZVIGE-UHFFFAOYSA-N,hexadecanoic acid,C16H32O2,CCCCCCCCCCCCCCCC(=O)O,"InChI=1S/C16H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(17)18/h2-15H2,1H3,(H,17,18)",42
GLOBcomp_197,bromobenzene,QARVLSVVCXYDNA-UHFFFAOYSA-N,bromobenzene,C6H5Br,Brc1ccccc1,InChI=1S/C6H5Br/c7-6-4-2-1-3-5-6/h1-5H,42
GLOBcomp_198,sodium_nitrate,VWDWKYIASSYTQR-UHFFFAOYSA-N,sodium nitrate,NNaO3,O=[N+]([O-])[O-].[Na+],InChI=1S/NO3.Na/c2-1(3)4;/q-1;+1,42
GLOBcomp_199,ammonia,QGZKDVFQNNGYKY-UHFFFAOYSA-N,ammonia,H3N,N,InChI=1S/H3N/h1H3,41
GLOBcomp_200,argon,XKRFYHLGVUSROY-UHFFFAOYSA-N,argon,Ar,[Ar],InChI=1S/Ar,40
GLOBcomp_201,glycylglycine,YMAWOPBAYDPSLA-UHFFFAOYSA-N,glycylglycine,C4H8N2O3,NCC(O)=NCC(=O)O,"InChI=1S/C4H8N2O3/c5-1-3(7)6-2-4(8)9/h1-2,5H2,(H,6,7)(H,8,9)",40
GLOBcomp_202,triethylamine,ZMANZCXQSJIPKH-UHFFFAOYSA-N,triethylamine,C6H15N,CCN(CC)CC,"InChI=1S/C6H15N/c1-4-7(5-2)6-3/h4-6H2,1-3H3",40
GLOBcomp_203,1-butyl-3-methylimidazolium_acetate,BSKSXTBYXTZWFI-UHFFFAOYSA-M,1-butyl-3-methylimidazolium acetate,C10H18N2O2,CC(=O)[O-].CCCCn1cc[n+](C)c1,"InChI=1S/C8H15N2.C2H4O2/c1-3-4-5-10-7-6-9(2)8-10;1-2(3)4/h6-8H,3-5H2,1-2H3;1H3,(H,3,4)/q+1;/p-1",39
GLOBcomp_204,nitrous_oxide,GQPLMRYTRLFLPF-UHFFFAOYSA-N,nitrous oxide,N2O,[N-]=[N+]=O,InChI=1S/N2O/c1-2-3,39
GLOBcomp_205,1-ethyl-3-methylimidazolium_diethyl_phosphate,HQWOEDCLDNFWEV-UHFFFAOYSA-M,1-ethyl-3-methylimidazolium diethyl phosphate,C10H21N2O4P,CCOP(=O)([O-])OCC.CCn1cc[n+](C)c1,"InChI=1S/C6H11N2.C4H11O4P/c1-3-8-5-4-7(2)6-8;1-3-7-9(5,6)8-4-2/h4-6H,3H2,1-2H3;3-4H2,1-2H3,(H,5,6)/q+1;/p-1",39
GLOBcomp_206,octadecanoic_acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,octadecanoic acid,C18H36O2,CCCCCCCCCCCCCCCCCC(=O)O,"InChI=1S/C18H36O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h2-17H2,1H3,(H,19,20)",39
GLOBcomp_207,fluoroethane,UHCBBWUQDAVSMS-UHFFFAOYSA-N,fluoroethane,C2H5F,CCF,"InChI=1S/C2H5F/c1-2-3/h2H2,1H3",39
GLOBcomp_208,"1,3-dioxolane",WNXJIVFYUVYPPR-UHFFFAOYSA-N,"1,3-dioxolane",C3H6O2,C1COCO1,InChI=1S/C3H6O2/c1-2-5-3-4-1/h1-3H2,39
GLOBcomp_209,.gamma.-butyrolactone,YEJRWHAVMIAJKC-UHFFFAOYSA-N,.gamma.-butyrolactone,C4H6O2,O=C1CCCO1,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,39
GLOBcomp_210,sodium_hydroxide,HEMHJVSKTPXQMS-UHFFFAOYSA-M,sodium hydroxide,HNaO,[Na+].[OH-],InChI=1S/Na.H2O/h;1H2/q+1;/p-1,38
GLOBcomp_211,"1,1-difluoroethane",NPNPZTNLOVBDOC-UHFFFAOYSA-N,"1,1-difluoroethane",C2H4F2,CC(F)F,"InChI=1S/C2H4F2/c1-2(3)4/h2H,1H3",38
GLOBcomp_212,2-methylphenol,QWVGKYWNOKOFNN-UHFFFAOYSA-N,2-methylphenol,C7H8O,Cc1ccccc1O,"InChI=1S/C7H8O/c1-6-4-2-3-5-7(6)8/h2-5,8H,1H3",38
GLOBcomp_213,sodium_dihydrogen_phosphate,AJPJDKMHJJGVTQ-UHFFFAOYSA-M,sodium dihydrogen phosphate,H2NaO4P,O=P([O-])(O)O.[Na+],"InChI=1S/Na.H3O4P/c;1-5(2,3)4/h;(H3,1,2,3,4)/q+1;/p-1",37
GLOBcomp_214,potassium_carbonate,BWHMMNNQKKPAPP-UHFFFAOYSA-L,potassium carbonate,CK2O3,O=C([O-])[O-].[K+].[K+],"InChI=1S/CH2O3.2K/c2-1(3)4;;/h(H2,2,3,4);;/q;2*+1/p-2",37
GLOBcomp_215,magnesium_sulfate,CSNNHWWHGAXBCP-UHFFFAOYSA-L,magnesium sulfate,MgO4S,O=S(=O)([O-])[O-].[Mg+2],"InChI=1S/Mg.H2O4S/c;1-5(2,3)4/h;(H2,1,2,3,4)/q+2;/p-2",37
GLOBcomp_216,2-methylpropyl_ethanoate,GJRQTCIYDGXPES-UHFFFAOYSA-N,2-methylpropyl ethanoate,C6H12O2,CC(=O)OCC(C)C,"InChI=1S/C6H12O2/c1-5(2)4-8-6(3)7/h5H,4H2,1-3H3",37
GLOBcomp_217,"1,3-dimethylimidazolium_dimethylphosphate",GSGLHYXFTXGIAQ-UHFFFAOYSA-M,"1,3-dimethylimidazolium dimethylphosphate",C7H15N2O4P,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"InChI=1S/C5H9N2.C2H7O4P/c1-6-3-4-7(2)5-6;1-5-7(3,4)6-2/h3-5H,1-2H3;1-2H3,(H,3,4)/q+1;/p-1",37
GLOBcomp_218,1-methylethyl_ethanoate,JMMWKPVZQRWMSS-UHFFFAOYSA-N,1-methylethyl ethanoate,C5H10O2,CC(=O)OC(C)C,"InChI=1S/C5H10O2/c1-4(2)7-5(3)6/h4H,1-3H3",37
